feature,mean,sem,std
H3K4me3 (promoter),99.42020220370627,0.3092287874597577,0.9778672864649477
DNase-seq (enhancer),96.69496848935836,0.9713392617408595,3.071644447847566
H3K4me1 (enhancer),88.77736919988875,1.311295876536536,4.146681656242401
DNase-seq (promoter),83.7546390764122,0.6294308220370405,1.990435027149152
H4K16ac (promoter),83.73624382285475,1.6209159767146057,5.125786382174607
RAD21 (enhancer),77.43065216448936,1.3456719611305938,4.255388380598249
H3K27ac (promoter),76.08241225244163,0.7825262200200079,2.4745651840652774
LMNB1 (enhancer),74.87780337790115,0.76839186945506,2.429868443032754
H2AZ (promoter),74.50306367283562,0.6954861952665128,2.1993204582467967
H2AK5ac (enhancer),72.65849564073902,0.9109203347947139,2.880583024914425
H3K9ac (promoter),71.3627193478045,0.6498858691007652,2.0551195655164616
H4K8ac (enhancer),71.2238675385292,1.0156621885556507,3.2118058491472583
H3K4me2 (promoter),70.9918017737763,0.9360671456094691,2.960104222978406
MAZ (promoter),70.15334206256549,0.9117921118265198,2.883339825946752
H3K4me2 (enhancer),69.54584768020784,0.7263190633124635,2.2968225480674263
H3K18ac (enhancer),66.73022334749228,1.2372011816126203,3.9123736577475112
H3K27ac (enhancer),65.78979548634715,0.9426346837136859,2.980872602007675
Methylation (promoter),64.20696429098511,0.9323173715930329,2.9482463963755494
H2BK12ac (enhancer),64.05763135058585,0.9131893237869899,2.887758198115867
H3K4ac (enhancer),63.73021876631252,1.0207380326004878,3.2278570773767457
H2BK5ac (promoter),63.69985251285531,1.2576533792088485,3.977049185307413
H4K5ac (enhancer),63.69396191795787,0.910092760509172,2.877966005239126
H4K91ac (enhancer),63.5474453992173,0.5002659083535679,1.5819797061303296
H3K9ac (enhancer),62.64077467991392,0.9621614650243566,3.0426217063214027
CTCF (enhancer),61.762340530516916,0.8386781681547453,2.6521332352266906
MXI1 (promoter),61.003976495034024,0.865054363728407,2.7355420892495133
H2AZ (enhancer),60.78773404637527,0.9831590697818512,3.109021962763073
H3K14ac (enhancer),60.41727399596259,1.2562109174404834,3.972487720681665
H2BK5ac (enhancer),58.99568801330743,0.8533850393295426,2.6986404453937265
H2BK15ac (enhancer),58.040113051459194,0.7583305688503995,2.3980518168983975
H3k9me1 (enhancer),57.05303086573211,0.9499284561974244,3.0039375357913523
POLR2A (promoter),57.034454191119856,0.8643516602413094,2.733319945710542
RAD21 (promoter),56.70560522277786,0.7428252690685423,2.3490197537840167
H2AY (enhancer),55.67530797995912,0.7951247270549252,2.5144051614132703
H2BK120ac (enhancer),54.034426044052296,0.6693978198506495,2.116821771479126
H4K5ac (promoter),53.68636146066003,0.44220918980447677,1.3983882420398557
H2BK20ac (enhancer),53.53442005918428,0.832557177058201,2.632776961823999
H3K23ac (enhancer),51.95619225458686,0.8140408851370218,2.574223305532498
CTCF (promoter),48.714652432183506,1.1915248635895677,3.7679324576644655
H4K16ac (enhancer),48.521130549191426,0.6399416334895869,2.0236731313957814
H3K56ac (enhancer),47.54886860454043,0.7574973280505776,2.39541687813158
CEBPB (enhancer),47.480428719017674,0.6742934169242635,2.1323030087382016
H3K36me3 (enhancer),47.275889701273414,0.9254696213380333,2.9265919087217522
H4K8ac (promoter),46.952024222898274,0.7351358667215314,2.3247037285220182
H3K18ac (promoter),45.92417797979333,0.8808854701912326,2.785604443552654
MAFK (enhancer),44.305318077412274,0.632239647668876,1.9993173136960138
Methylation (enhancer),44.20259618616942,0.7506153486586723,2.3736541484428186
H2AK9ac (enhancer),43.197159884831194,0.6490977926733308,2.0526274490354806
H3K27me3 (enhancer),42.65403474677566,0.40498707200544265,1.2806815704598142
H3K4me3 (enhancer),40.41318523362353,0.9310455455763763,2.9442245293754556
H3K79me1 (enhancer),39.56390998846028,0.5938630962825026,1.877960002572581
EP300 (promoter),38.70743080630251,0.75814373634367,2.3974610006361736
H3K4ac (promoter),38.162365141036894,0.7048284677827258,2.2288633179200223
EP300 (enhancer),38.10078305129117,0.6850644676074495,2.166364061690182
CHD1 (promoter),37.2209588036475,0.655237676543113,2.072043466632921
H2BK120ac (promoter),35.80737138067171,0.5193081966991947,1.64219670916419
H3K56ac (promoter),35.659075436535474,0.49222963438296197,1.5565667764820899
H3K79me2 (enhancer),34.84796450195391,0.6412853526170471,2.02792234437409
H4K91ac (promoter),33.396611586265365,0.7162847734462043,2.265091337387701
MAZ (enhancer),32.35598461521851,0.6422487134112279,2.03096875869221
YAP1 (enhancer),31.218552282134993,0.6706471560868702,2.1207725195489657
MXI1 (enhancer),28.88234629387572,0.5748318123463901,1.8177777985370918
LMNB1 (promoter),28.411203705619073,0.6169965561414462,1.9511144258869209
H2BK12ac (promoter),27.761024617360682,0.4517347452734881,1.428510693300205
RCOR1 (enhancer),26.475003463494716,0.5422330206424956,1.7146913677833835
POLR3D (enhancer),26.341206636026612,0.8001850358808003,2.5304072629668877
H2AK9ac (promoter),25.57730223551514,0.7824782507242013,2.474413491832774
MECP2 (promoter),24.695810447892637,0.4161647198011336,1.316028396377358
POLR2A (enhancer),24.54536494459586,0.4396118732689389,1.3901748059831383
H3K14ac (promoter),24.395024120501308,0.28246562295823285,0.8932347292463644
H4K20me1 (enhancer),24.29137403386668,0.4122593753270432,1.30367861279168
RBL2 (promoter),23.441485983328086,0.38669305853915187,1.2228308203605434
CEBPB (promoter),21.844803288873706,0.5054694570249174,1.598434771847337
H3K23ac (promoter),19.684752063668117,0.3856451117326791,1.2195169215853898
CHD1 (enhancer),19.431303860334065,0.28564256229608104,0.9032810935421518
