feature,mean,sem,std
CAGE (window),100.0,2.5945352296482633e-15,8.204640795236539e-15
CTCF (window),85.54935011611165,1.6025518380188413,5.0677138766287575
H3K9ac (window),84.49261493936447,2.011204951115182,6.359988486931577
H3K4me3 (window),81.76754866626945,1.300647908672598,4.113009825340079
H3K79me2 (window),81.62056159563424,1.6334986882951406,5.1655764099100745
H3K27ac (window),80.84156928264561,1.484166842529515,4.693347650093727
H3K4me1 (window),78.97487531315265,1.5685979126052103,4.960342136818209
H3K36me3 (window),78.4960584719723,1.3760797415038546,4.351546225167918
H2AZ (window),78.09884617881711,1.4709940926494298,4.651691757424947
H3K27me3 (window),76.06349259489443,1.3096120966538218,4.1413570767346535
DNase-seq (window),74.85871261211719,1.1032551990321464,3.4887992693639758
WDR5 (window),73.81100989409643,0.7985720386941157,2.525306517997521
H3K9me1 (window),71.65276648394436,1.9571104704967264,6.188926719333424
CAGE (promoter),70.90887188464754,1.5329073310629342,4.847478608128651
H3K4me2 (window),69.51976663990992,1.4509677883234007,4.588363022639012
H4K20me1 (window),62.853238069937866,1.0596367710222718,3.350865688896687
H3K4me3 (promoter),62.5350918585641,1.2851898835585134,4.064127257851488
H3K9me3 (window),61.531117639918406,1.2476425443000092,3.945392145715557
H3K4me2 (promoter),60.70454638702142,1.2618430748469762,3.9902981662267694
H3K9ac (promoter),59.34343722340427,1.3135751928629198,4.1538894873417815
H3K27ac (promoter),56.29069728226678,1.3658443047274496,4.319178932107826
DNase-seq (promoter),55.17462173842159,1.1036637762616925,3.490091304009423
GRHL3 (window),54.06951364533148,0.6956964071269018,2.1999852065168075
H2AZ (promoter),53.01557714071875,0.9271068160974243,2.931769173134719
POLR2A (window),44.57875013550991,0.8943250864807125,2.8281042419061113
WDR5 (promoter),43.920781591243966,1.2079339595329484,3.8198225751897783
CTCF (promoter),39.93324637560951,0.8624284280049797,2.727238151374281
FAIRE-seq (promoter),37.82165334528888,0.6617630981824026,2.092678661706026
H3K4me1 (enhancer),35.41048537484658,0.9205125519636349,2.910916278979187
H3K4me2 (enhancer),28.068163333056095,1.0013609947892683,3.1665815035860883
H2AZ (enhancer),25.848719419944747,0.5083972282195667,1.607693197290261
H3K79me2 (promoter),24.870694273463698,0.723495012476838,2.2878921151987477
EZH2 (window),24.53327645236348,0.6323610099427286,1.999701094903405
DNase-seq (enhancer),22.505400772102,0.6074940283962861,1.9210647946832706
H3K27ac (enhancer),21.636822205147592,0.49126289318864047,1.5535096724001225
H3K4me1 (promoter),20.36629886132649,0.5423654479495499,1.7151101396980777
FAIRE-seq (enhancer),19.607106895661325,0.5077747576355771,1.605724772468399
FAIRE-seq (window),19.193651120013097,0.5033217339542106,1.591643075160613
H3K4me3 (enhancer),18.85005516740001,0.5028138152470478,1.5900368951797703
CTCF (enhancer),18.54331519911707,0.671390702197831,2.1231238188049626
POLR2A (promoter),17.67258184960723,0.4142235147565007,1.3098897670309093
H3K9ac (enhancer),15.93509695823742,0.6375016704439623,2.0159572907649665
CAGE (enhancer),15.574152730166976,0.5399409567353176,1.7074432252940366
H3K9me1 (enhancer),10.882351213717183,0.39838134297588695,1.2597924211205245
GRHL3 (promoter),10.781887321374084,0.1813816726609319,0.5735792114196386
H3K79me2 (enhancer),8.654802859458384,0.2808454551293601,0.8881113087153966
WDR5 (enhancer),8.398535357021009,0.2238127783792618,0.7077581491289561
H3K36me3 (enhancer),7.589513304999818,0.23915428209700856,0.7562722436089768
H3K27me3 (enhancer),5.50775255050347,0.19568278740344774,0.6188033070854012
POLR2A (enhancer),5.108509252606834,0.19284149779665954,0.6098183604357863
H3K27me3 (promoter),3.9170385084486234,0.1372176887732093,0.4339204317874572
H4K20me1 (enhancer),3.858307798037719,0.2892450263193685,0.914673085044554
GRHL3 (enhancer),3.6501866410409685,0.19699219737877588,0.622944024998383
H3K9me3 (enhancer),0.9154164335476326,0.0681451981175894,0.21549403765500127
H3K9me3 (promoter),0.8368969971352099,0.0420591002377445,0.133002553088602
H3K36me3 (promoter),0.5494574172308831,0.07401543193632461,0.23405734691995253
EZH2 (promoter),0.33913934519195726,0.04090703217071597,0.12935939397724433
H4K20me1 (promoter),0.046291900464636326,0.022678044860809977,0.07171427463963571
H3K9me1 (promoter),0.038096317762366994,0.016847720779271304,0.053277171045044244
EZH2 (enhancer),0.0012119733684134027,0.0008314846842897941,0.0026293854419017736
