feature,mean,sem,std
H3K36me3 (promoter),32.17275877628234,0.35257463343108425,1.1149388868411731
RAD21 (promoter),32.08763023216902,0.7337425802179153,2.3202977697374187
CEBPB (promoter),30.945252397405405,0.5463127588845187,1.7275926328854678
CEBPB (enhancer),28.75161979966787,0.6478590412681762,2.048710173140458
E2F1 (promoter),28.21567433303818,0.5393391470056171,1.7055401358301328
MXI1 (promoter),28.076781067854068,0.5609972590440694,1.7740290996907542
TFAP2C (promoter),27.692968157860594,0.35497038241494094,1.1225149103321943
CTCF (promoter),27.250214367412166,0.5709342923297301,1.8054527580583486
H4K20me1 (promoter),26.49883514999015,0.5088524956574518,1.6091328793384874
MYC (promoter),26.428848185639218,0.4379844388447773,1.385028406460223
TCF7L2 (promoter),25.805762950470047,0.4518116008370615,1.4287537319319528
RCOR1 (promoter),25.46541219631084,0.4398412057837856,1.3909000190715883
TFAP2A (promoter),25.447986955928606,0.47424897339775934,1.4997069339335225
SMARCB1 (promoter),24.03753378022717,0.5892764531997017,1.8634557636166742
SMARCC1 (promoter),22.770662680813764,0.48997289839336433,1.5494303506772873
RFX5 (promoter),22.736270843274234,0.4705097943142368,1.4878826114503303
STAT1 (promoter),22.660281833795818,0.5397481969981094,1.706833665483283
GTF2F1 (promoter),22.554446188539508,0.5006718460635793,1.5832633938821186
JUND (enhancer),21.52873037264606,0.492095250368279,1.5561418169145742
NRF1 (promoter),21.506423902868896,0.39317252421058874,1.2433206899031561
ZNF143 (promoter),21.30417818852149,0.27648974053667386,0.8743373297648753
GABPA (promoter),21.11620666263106,0.2841679427520959,0.8986179371009598
NFYB (promoter),21.020598353800757,0.5299652428581235,1.675897248155954
USF2 (promoter),20.729110032958065,0.6113917043267255,1.9333903282046754
E2F6 (promoter),20.727771440774298,0.3009106065289646,0.9515628887342622
H3K27me3 (enhancer),20.637215899051505,0.442139313176098,1.3981672727389656
ELK4 (promoter),20.276398138147364,0.38645389020869114,1.2220745036921077
E2F4 (promoter),19.879722008951585,0.3936959879216261,1.2449760275024784
NFYA (promoter),19.344472323691,0.29257712438503103,0.9252101043190889
BRCA1 (promoter),18.68245183750161,0.45442965537053126,1.4370327472962467
H3K9me3 (promoter),18.497509481516683,0.315051997146145,0.9962818923666864
EP300 (enhancer),17.89120703552748,0.28882750921621686,0.9133527800365193
ELK1 (promoter),16.615909461812457,0.3583460588145426,1.1331897363986123
TFAP2C (enhancer),16.188988837472156,0.38535774919841537,1.2186082014629183
MAFK (promoter),16.004674729596793,0.4253283079696944,1.3450062065297812
JUN (enhancer),15.25522343475223,0.3558638399705302,1.125340271200543
JUND (promoter),14.515936912919418,0.2959086338395312,0.9357452622416945
SMARCA4 (promoter),14.383200734267415,0.3852303566874079,1.2182053509712865
REST (promoter),13.91628195379673,0.3376791777300423,1.0678353200397406
STAT3 (promoter),13.75514654796406,0.2986853897677723,0.9445261354813115
JUN (promoter),13.565562197688607,0.5127086774686326,1.6213271969335319
EP300 (promoter),13.397155206789751,0.37621947768678893,1.1897104496091488
ZKSCAN1 (promoter),13.208425919716458,0.35162452638164104,1.1119343845439504
TFAP2A (enhancer),13.203542254634527,0.24710740436229675,0.7814222244770854
NR2C2 (promoter),12.80772717709132,0.39956502385644466,1.2635355487258806
CTCF (enhancer),12.76912065488651,0.40007347687560246,1.2651434183496084
TCF7L2 (enhancer),12.520451305196042,0.3183898188416364,1.0068370113479643
IRF3 (promoter),12.42562820211354,0.41274057481219245,1.305200299173652
SMARCC2 (promoter),12.231359987701584,0.23290170565895021,0.7364998608204097
FOS (promoter),11.083460585834628,0.3527340927202672,1.1154431413890626
KAT2A (promoter),10.743129709334426,0.24417703171242194,0.7721555725104179
Methylation (enhancer),10.064931477399346,0.18828480490230937,0.5954088322917347
HCFC1 (enhancer),9.878691786258027,0.1868679479963781,0.5909283373504529
MAFK (enhancer),9.308638030256793,0.3039520650607393,0.9611808251036218
RAD21 (enhancer),8.914921793355166,0.2139682647157241,0.6766270634955285
RFX5 (enhancer),8.913259623455005,0.3155264139744382,0.9977821301044059
PRDM1 (promoter),8.669076487486072,0.2568238619220337,0.8121483611542157
RCOR1 (enhancer),8.64792546591455,0.3020707192321327,0.955231487218768
STAT1 (enhancer),8.352537544946953,0.21520092152658277,0.6805250665911612
GTF3C2 (promoter),8.243261249935426,0.2116880727442078,0.6694164633631072
SMC3 (enhancer),8.22791335982372,0.21314368392821764,0.6740195100921927
H3K27me3 (promoter),8.145900797082145,0.27795789018744227,0.8789800266072842
MAX (enhancer),8.032350080400628,0.16952402113542603,0.5360820248984699
USF2 (enhancer),7.919327139272167,0.15362693753416035,0.48581103256435837
POLR3A (promoter),7.0155986797612595,0.22602918192168978,0.7147670325370942
STAT3 (enhancer),6.83466818888399,0.1954836995803877,0.6181737361101268
MAZ (enhancer),6.1224578537769085,0.19093790257578377,0.6037986637948075
SMARCC1 (enhancer),6.077445367080578,0.14646337732156287,0.46315786613679033
ZZZ3 (promoter),5.865754875978668,0.3078904568686841,0.9736351135348758
FOS (enhancer),5.642770179764184,0.22687756739427958,0.7174498629642763
PRDM1 (enhancer),5.52950991893009,0.19146486094349188,0.6054650524688496
REST (enhancer),5.511430494767266,0.25525278530115414,0.8071801806535954
POLR2A (enhancer),5.411993525074036,0.11448504135359422,0.3620334886959241
NFYB (enhancer),5.341355268346662,0.14756973460205097,0.4666564750490425
CHD2 (enhancer),4.735302858696075,0.1468372995683879,0.46434031210456506
GTF2F1 (enhancer),4.663023182908755,0.1467182524476484,0.46396385205414326
TBP (enhancer),4.409570437466248,0.1391115035281005,0.43990919987934696
TAF1 (enhancer),4.230591352317836,0.20475559591431777,0.647494046754311
POLR3A (enhancer),4.091818597725392,0.13448229021146485,0.42527034202399605
BDP1 (promoter),4.039499669710254,0.19521009992636526,0.6173085380363819
SUPT20H (promoter),3.619243553232052,0.21731259868744174,0.6872027761024333
NR2C2 (enhancer),3.4273330225545413,0.1270452102320352,0.40175223014816014
MYC (enhancer),3.154801529337994,0.1369149669771772,0.4329631414146189
BRF2 (promoter),2.9457640007268617,0.15505627784191808,0.4903310034883589
GTF3C2 (enhancer),2.6625908406700356,0.08438993716288712,0.26686441303321123
BRCA1 (enhancer),2.6403800770050694,0.08875521789608513,0.28066864277616677
SMARCB1 (enhancer),2.5820812895695893,0.09187296097468435,0.29052781206376566
ELK4 (enhancer),2.561852154730866,0.06622303116237972,0.20941561203342784
SUPT20H (enhancer),2.343971337851925,0.12489059252136177,0.3949387306954944
MXI1 (enhancer),2.306558691427883,0.08301939544537058,0.2625303795775799
E2F6 (enhancer),2.2718731202985305,0.1104278883948758,0.3492036445306828
EZH2 (enhancer),2.216571763999868,0.07522646581110384,0.23788697228787406
SMARCC2 (enhancer),2.13796462381399,0.08560564827268445,0.2707088291169419
ZKSCAN1 (enhancer),2.0568243833849253,0.10502604916021858,0.3321215289951052
KAT2A (enhancer),1.9552411342488187,0.04373897676973458,0.13831478911755538
GABPA (enhancer),1.9166689159422936,0.08515040644219878,0.26926922804642284
NFYA (enhancer),1.6476018216358992,0.09528557553051188,0.30131944683642453
ZNF143 (enhancer),1.5096990106243597,0.0574208216082851,0.18158058140039374
ELK1 (enhancer),1.4461336425705211,0.076168292038712,0.24086528832720003
E2F1 (enhancer),1.3574243284818601,0.07309908205610924,0.23115959416484952
SMARCA4 (enhancer),1.3086881696362136,0.03591693935617803,0.11357933494766426
E2F4 (enhancer),1.3056056438672685,0.07945430078905501,0.2512565603895275
HA-E2F1 (enhancer),0.9958469911388039,0.05854286921376132,0.1851288074768366
ZZZ3 (enhancer),0.9166715322000029,0.05811289087833998,0.1837690965923773
NRF1 (enhancer),0.7379249494472184,0.0741872703244835,0.23460074761598673
IRF3 (enhancer),0.4134197079503304,0.031489298997868065,0.09957790675532072
EZH2 (promoter),0.33348727492091984,0.028219169045103923,0.0892368478598472
BDP1 (enhancer),0.27991312440216853,0.02577768748994871,0.08151620528026672
BRF1 (promoter),0.10816278939683255,0.011560217910040116,0.03655661884359825
BRF2 (enhancer),0.005642257686520059,0.005642257686520057,0.0178423854349957
BRF1 (enhancer),0.0048747202433736935,0.0021892149321911447,0.006922905473375091
