feature,mean,sem,std
NRF1 (enhancer),12.11558543939265,0.3175344642542878,1.004132142644869
CEBPB (promoter),11.331268837212718,0.1339483452815172,0.4235818599002624
FOS (promoter),11.26842037780257,0.3570982938288576,1.1292439570592403
RFX5 (enhancer),11.218990531585469,0.22004368442326946,0.6958392275128459
NR2C2 (promoter),11.04021817547691,0.35304917325053325,1.1164395135110772
YY1 (enhancer),11.037483661435832,0.23336579414127914,0.7379674374604199
EP300 (enhancer),11.020318075644859,0.34777396684521455,1.0997578461427606
GABPA (enhancer),10.465332991437343,0.3460709191397023,1.0943723364294182
BCLAF1 (enhancer),10.028351539570448,0.22371180688368394,0.7074388492241764
NR2C2 (enhancer),9.895833828031607,0.3600110365389415,1.1384548582611569
SIN3A (enhancer),9.878216711913533,0.21425755042035338,0.6775418652166837
NFYA (promoter),9.743082522917085,0.20301545143928326,0.641991226755444
EP300 (promoter),8.677762228654776,0.30788573821000265,0.9736201918259414
CEBPB (enhancer),8.499115226995334,0.34710783703003895,1.0976513587094587
EZH2 (promoter),8.41668041518384,0.30318747023035614,0.9587629639524209
EZH2 (enhancer),8.34064615406042,0.27090663922959807,0.8566820132270527
RCOR1 (promoter),8.141493759389245,0.20961480645257158,0.6628602196854858
E2F4 (enhancer),7.994090274068313,0.259523013561958,0.8206838280865553
SREBF2 (promoter),7.689289605655435,0.22418590061982005,0.7089380652547854
CHD1 (enhancer),7.579646144010125,0.1606127812232124,0.507902209999676
ELK1 (enhancer),7.502643836325104,0.20747218254276734,0.6560846479613692
ATF3 (promoter),7.2942468400687845,0.18593944222111422,0.5879921442799987
REST (enhancer),7.256473264563411,0.15921814515774152,0.5034919835257723
RXRA (promoter),7.2365859259125385,0.2523319625708467,0.7979437281842323
MAFK (promoter),7.228966425211683,0.27580904242824256,0.8721847733432642
MAFK (enhancer),7.151924499741783,0.17160961906995467,0.5426772646549232
SREBF2 (enhancer),7.073701068372635,0.09263686117756745,0.29294347660994097
BRCA1 (promoter),6.9792079886335685,0.1533915340184124,0.4850666212853836
STAT1 (enhancer),5.881548261764564,0.17256976099348034,0.5457135000102795
JUND (promoter),5.1971173559478006,0.2755492494162156,0.8713632357050636
RXRA (enhancer),5.08724904368392,0.19827251923495534,0.6269927582020046
MYC (enhancer),4.7568496074624935,0.09510024153996305,0.3007333692984421
ZZZ3 (promoter),4.733739553185133,0.26012001251251315,0.8225717045310398
NFE2 (promoter),4.637207495317858,0.1800816689763203,0.5694682388096548
ATF3 (enhancer),4.562922160316261,0.2133478763821453,0.6746652233276231
RCOR1 (enhancer),4.554380741934256,0.1858656444291553,0.5877587751711172
ZZZ3 (enhancer),4.0484027928310935,0.1208655253559726,0.382210350717707
KAT2A (enhancer),3.8769807266335237,0.1300217090379507,0.41116474582762463
SIX5 (enhancer),3.4863910459274114,0.11273842601662111,0.3565102060349066
