feature,mean,sem,std
H3K4me1 (enhancer),100.0,2.1184291441043393e-15,6.6990611570507735e-15
H2AZ (enhancer),88.70953281041723,0.7479394632113648,2.3651922556716287
H3K27ac (enhancer),86.07641592396871,1.1658719336612577,3.6868107704343065
H3K4me2 (enhancer),85.57681283420337,1.2722080281115369,4.023075026383979
H3K4me3 (enhancer),85.23241828600419,0.9900317049455669,3.1307551434077787
H3K9ac (enhancer),74.16903254603555,0.6058497917679104,1.9158652619253276
H3K79me2 (enhancer),72.34505706275368,1.0205706416019578,3.227327740561581
H3K9ac (promoter),67.50607954441418,0.6724624264440232,2.1265129084465566
H3K4me2 (promoter),66.62404992975794,1.056668119677728,3.3414779890690065
H2AZ (promoter),65.53447433053833,1.141831710215013,3.6107889088847904
H3K4me3 (promoter),65.23769358344757,0.9632473402699346,3.046055545352224
H3K9me3 (enhancer),63.128363695805106,0.6504364859678474,2.0568607689345475
H3K27ac (promoter),62.420856513753264,1.0656013798352018,3.3697274380974584
H3K36me3 (enhancer),58.29925523229009,0.7859420302849661,2.4853669245575283
CAGE (promoter),57.32615302035639,0.7302580054158992,2.3092785766858177
DNase-seq (promoter),57.09258504091953,0.8927369279993416,2.823082043819665
H4K20me1 (enhancer),53.64022715429542,0.7093381713456504,2.2431242527510404
H3K27me3 (enhancer),53.3881981137488,0.7013993936314823,2.218019633336484
H3K4me1 (promoter),53.25125905074682,1.033548277738711,3.26836662939863
H3K79me2 (promoter),50.033479159401374,0.38034807587180625,1.2027662234174408
Methylation (promoter),48.029830489058945,0.3559173271098643,1.1255094123863654
POLR2A (promoter),47.95611145750042,0.6411330221547386,2.0274406331561683
CAGE (enhancer),47.38871528225802,0.7977565401871618,2.5227276852870797
DNase-seq (enhancer),45.05914791510956,0.5151667931991522,1.6291004413942625
RAD21 (promoter),44.94620271001732,0.8086479627267245,2.557169387471393
ELF1 (promoter),42.78653189445364,0.408454652432565,1.2916470225793404
RUNX3 (promoter),42.29233050835735,0.5618865050336214,1.7768411424179085
SMC3 (promoter),41.89223061320468,0.7133088685575796,2.255680699839617
EGR1 (promoter),41.85436546463003,0.6239435011062971,1.973082594755688
TAF1 (promoter),39.408766482240104,0.7453782652897651,2.357093036700884
CUX1 (promoter),37.93532471513254,0.845730136206097,2.6744335162557014
H3K36me3 (promoter),37.116624256891456,0.5877105327029096,1.8585038882120688
MXI1 (promoter),37.033559914890624,0.4094627792461609,1.2948349994805914
MAZ (promoter),37.02433116729422,0.3644370524610291,1.152451149535124
PAX5 (promoter),35.591191980747155,0.5443326449831593,1.72133096293061
POU2F2 (promoter),35.49777349437142,0.44722487847743214,1.414249242280702
CHD2 (promoter),34.716364766814124,0.5238570728100485,1.6565815184684163
H4K20me1 (promoter),34.46831268178574,0.4199848511996279,1.3281087125577244
PML (promoter),34.427347216665744,0.5962104088237605,1.8853828565832345
TBP (promoter),33.75421387767616,0.5112064065448608,1.6165765991517678
EBF1 (promoter),33.24367296062748,0.4652369862384516,1.4712085282659193
TCF12 (promoter),32.35630448301669,0.5333564044529044,1.6866210427091506
CTCF (promoter),31.600946853854094,0.834368789964663,2.6385057848469766
TCF3 (promoter),31.5545619128304,0.6697549444390462,2.11795109858691
CREB1 (promoter),31.005762852633666,0.5828796908608014,1.8432274249749634
ZNF384 (promoter),30.186628946440358,0.32824689820958397,1.0380078332277314
SP1 (promoter),29.901996424527226,0.6799574104774617,2.150214129018818
WRNIP1 (promoter),29.149013780705225,0.5815522843963804,1.8390297971665617
MAX (promoter),29.035105747102847,0.4510162835433994,1.4262387178214595
H3K9me3 (promoter),28.68162495607268,0.5826612823518547,1.8425367566263307
FAIRE-seq (promoter),28.565306224791335,0.5973907030100304,1.8891152745209023
KAT2A (promoter),28.118332204338195,0.7383143920060741,2.3347551080216076
RUNX3 (enhancer),27.858163634615796,0.5756082791629272,1.8202332022048888
SIN3A (promoter),27.72330014088078,0.5941384008745875,1.878830592133873
ZNF384 (enhancer),27.373921315922463,0.4396825951029882,1.3903984480590386
NRF1 (promoter),27.359935788090468,0.4268181566378132,1.3497175216900048
SPI1 (promoter),26.591386102152843,0.5063951613070911,1.601362105818777
ATF2 (promoter),26.35767325571919,0.38116138385738885,1.2053381290910852
CHD1 (promoter),25.956341464395997,0.45305119002026734,1.4326736571137908
NFYB (promoter),25.35993197164446,0.3787604120666578,1.197745589634562
FAIRE-seq (enhancer),24.597162780044915,0.34549587191433534,1.0925538774350985
GABPA (promoter),24.580648511668095,0.33756952201816715,1.067488558231768
ZNF143 (promoter),24.161109257820083,0.4654546066865376,1.4718967045472975
BHLHE40 (promoter),24.080612707461896,0.4664808607235198,1.475142004762104
REST (promoter),23.822407505139907,0.3688652970440401,1.1664544884537413
FOXM1 (promoter),23.70266021384967,0.5262641828276842,1.6641934687027533
NFKB1 (promoter),23.537081890949395,0.5479059254425575,1.7326306679008812
SRF (promoter),23.50121007388578,0.35254315076005416,1.1148393298938923
USF1 (promoter),23.399759336737823,0.3557487527353317,1.124976333407704
USF2 (promoter),22.81164112133149,0.46164730228591366,1.4598569508957437
RFX5 (promoter),21.986136534084817,0.2475712954517577,0.782889176906039
H3K27me3 (promoter),21.6485287956603,0.29858108846330333,0.9441963057962628
SPI1 (enhancer),21.536592414814123,0.4840453909611669,1.5306859263439674
TBL1XR1 (promoter),21.346171272043307,0.41360468182102267,1.3079328454636707
FOXM1 (enhancer),20.078233402916773,0.48020038231538864,1.5185269414002684
PBX3 (promoter),20.000528150221008,0.4274000008995945,1.351557474800733
