feature,mean,sem,std
DNase-seq (enhancer),100.0,2.1184291441043393e-15,6.6990611570507735e-15
H2AZ (enhancer),73.6868705347206,1.4989669738638494,4.74014977477985
H3K4me1 (enhancer),73.3770141951895,1.0869604069178938,3.4372706122839864
H3K4me2 (enhancer),63.22831300178168,0.8656809692253187,2.7375235898141357
WHSC1 (enhancer),60.29100634267684,0.6572973417819521,2.078556700005127
CAGE (enhancer),56.66225549241435,1.1512997048595097,3.640729336835676
H3K27ac (enhancer),50.989879290116285,0.4600339483766662,1.4547550778705851
H3K9ac (enhancer),50.87418273206838,1.029098823234756,3.254296218820837
ZNF384 (enhancer),49.63321063469705,0.6544452503814577,2.0695375950845856
H3K4me3 (enhancer),49.10360099189291,0.8888349911970145,2.8107430362382773
DNase-seq (promoter),46.86474034583665,0.7359690858610335,2.32733859879289
H3K36me3 (enhancer),45.53929907445051,0.7826778292790985,2.475044614638374
KDM1A (enhancer),45.25896938178666,0.7267207875195205,2.2980929115529514
CAGE (promoter),44.38978723513369,0.672750227972132,2.1274230167894577
H3K9me1 (enhancer),43.92898671623261,0.6610911402200657,2.0905537440531554
SUMO2-C (enhancer),42.86192034963982,0.8109344983721992,2.564400048062257
CHD7 (enhancer),42.84936717682162,0.6112869793896192,1.9330591588756012
H4K20me1 (enhancer),42.54728471457345,0.7685614059097384,2.430404564375968
SUMO2-HS (promoter),39.98135179207112,0.7512644654048922,2.375706835828231
RAD21 (enhancer),39.710151036940445,0.8023693864061493,2.5373147858351763
H2AZ (promoter),39.62726430627225,0.46629944341134594,1.4745683128486486
PHF8 (promoter),39.62249888917451,0.6570956450890482,2.0779188790590273
SMC3 (enhancer),39.31024227680557,0.7524641661443116,2.3795006226753843
H3K4me3 (promoter),38.86992584401769,0.5799349936009587,1.8339154746142037
WHSC1 (promoter),38.8440025916253,0.6544023970233382,2.069402080867541
ZC3H11A (promoter),38.69498974479163,0.7496922353913262,2.370735007979685
HCFC1 (promoter),38.28434833311775,0.6454565541425943,2.041112841774388
CHD4 (enhancer),37.81341010292347,0.6738122929126493,2.1307815610245036
ZMIZ1 (promoter),37.74931115139719,0.618279090192342,1.9551701546644735
H3K27ac (promoter),37.59159060248734,0.47941214629189105,1.5160343202322222
ZMIZ1 (enhancer),37.43837074328605,0.6186790058381426,1.956434798977141
MAX (promoter),36.835956711217946,0.6011222993098807,1.900915618136686
H3K4me1 (promoter),36.79272609614212,0.5215294280085997,1.6492208593119881
H3K9ac (promoter),36.408133327657524,0.43821916851304826,1.385770686846375
SMC3 (promoter),36.25981547520324,0.7645471953844597,2.417710516108666
CUX1 (enhancer),34.29686223552797,0.5108306977771988,1.615388503709061
SUMO2-C (promoter),34.29454006594552,0.6272779345070743,1.9836269990082849
EGR1 (promoter),34.123979737207534,0.61275098635682,1.9376887554023114
CHD7 (promoter),33.707380515120825,0.5425164672434549,1.715587704637448
H3K9me3 (enhancer),33.69741459026685,0.6449584103284469,2.0395375727193588
CTCF (enhancer),33.6389535541847,1.118002132115211,3.5354331664085485
H3K4me2 (promoter),33.29199812943405,0.5784365942717521,1.8291771198894424
Methylation (promoter),32.2418237135304,0.563251216065089,1.781156737625304
H3K36me3 (promoter),32.15765352725198,0.45045219016627525,1.4244548979367309
RBBP5 (promoter),32.149935831954906,0.46735233231681694,1.477897839913059
E2F6 (promoter),31.965377238837466,0.548805873023738,1.7354765520321709
MAZ (promoter),31.772469036489486,0.39260408485906373,1.241523126840668
ZNF384 (promoter),31.53726986069168,0.5160172137568321,1.6317897073255616
CREBBP (enhancer),31.353736414699426,0.7102783421132758,2.2460973337662455
H3K79me2 (promoter),31.189777260134104,0.4975517308838283,1.5733967233520398
RAD21 (promoter),30.757603475289812,0.5658811132408308,1.789473202712692
KAT2B (enhancer),30.51927021704966,0.7589011355806383,2.399856107323067
POLR2A (promoter),30.50190817889911,0.842307808060199,2.6636111644141627
CUX1 (promoter),30.380368945218628,0.5379552583301437,1.7011638955875228
MAX (enhancer),30.213747345120037,0.6224503458847099,1.968360823355299
KDM5B (promoter),30.1750966665023,0.33065478527824277,1.0456222407131595
ELF1 (promoter),29.850817147247103,0.5854830210207447,1.8514598777817945
CCNT2 (promoter),29.621944269361194,0.6555267196432724,2.0729575011713806
H3K27me3 (enhancer),29.364588277825185,0.5715513957425127,1.8074042103946046
YY1 (promoter),29.245771355432925,0.5283710932632156,1.6708561045050103
H3K79me2 (enhancer),29.117926997546398,0.648212788182369,2.0498288191045635
JUND (enhancer),29.117381011277967,0.720112348026453,2.2771951909754495
ZBTB7A (promoter),29.05522977127749,0.735899488230296,2.3271185117600086
TAF1 (promoter),29.023917013811076,0.6299561916565144,1.9920963917601455
CBX2 (enhancer),28.87993113778429,0.5030179971094584,1.590682574921883
NCOR1 (enhancer),28.875273778248392,0.6674788885475147,2.1107535778878255
H4K20me1 (promoter),28.686101607492922,0.5781574580626737,1.8282944136913297
H3K9me1 (promoter),28.58915530183994,0.646803082253119,2.045370937537089
Methylation (enhancer),28.052859504635205,0.38781448545124914,1.2263770836321801
MYC (promoter),27.994000292798425,0.40228655630461996,1.2721417899881686
FAIRE-seq (enhancer),27.820122848876604,0.6852051391185511,2.1668089040671608
KAT2B (promoter),27.731531239288746,0.7281978502682778,2.3027637940860135
CTCF (promoter),27.701308968980026,0.37193803069218184,1.1761713254249078
KDM1A (promoter),27.362369320252622,0.759420477096792,2.4014984093975977
SAP30 (promoter),27.24287674822876,0.6520884344571272,2.062084688737946
HCFC1 (enhancer),27.186235670050092,0.46793621368043303,1.4797442349054106
