feature,mean,sem,std
DNase-seq (enhancer),100.0,1.4979556132593922e-15,4.736951571734001e-15
H3K4me1 (enhancer),97.5484077005003,0.5102547250158687,1.613567117913041
H3K4me2 (enhancer),85.99999997512835,0.9312287704974938,2.9448039374502915
H3K4me3 (promoter),84.4166218026671,0.9198419298026482,2.9087955855010854
CAGE (promoter),81.35875504289679,0.6431384383136587,2.0337823158748622
H3K9ac (promoter),80.33221068143929,0.5752656689741327,1.8191497736587177
H3K4me2 (promoter),78.84549358640649,0.8643079345852775,2.7331816730452965
DNase-seq (promoter),74.42507448823251,0.5753637806734598,1.8194600300937014
H3K27ac (promoter),74.25338260335675,0.9747765476891089,3.0825141004133263
H2AZ (enhancer),72.54353239474725,0.6308590434015217,1.994951459663826
H3K27ac (enhancer),66.59025158370825,0.8979006209294863,2.8394110746166312
CAGE (enhancer),64.62959665320989,0.7926360260444236,2.5065351978049226
H2AZ (promoter),64.4991760844226,0.542909483203088,1.716830530226685
CTCF (enhancer),57.24861574569998,0.6254324996678693,1.9777912216429705
H3K9ac (enhancer),56.2907321991951,0.6953336490705406,2.1988380648191304
H3K4me3 (enhancer),55.25405700423804,0.5266339856156868,1.6653628877979219
WDR5 (promoter),53.29137830982047,0.5080166683983522,1.606489761469277
FAIRE-seq (promoter),43.56478454050984,0.16459071684367463,0.5204815469458517
FAIRE-seq (enhancer),40.117032087584164,0.49678245866015264,1.5709640709845223
CTCF (promoter),38.63838410421203,0.4365165235504784,1.3803864507180421
WDR5 (enhancer),32.90008092272269,0.3843518118571857,1.2154271482812185
H3K36me3 (enhancer),29.345880674124764,0.2711175126597614,0.8573488535643813
H3K27me3 (enhancer),27.30736989223209,0.6626415682692355,2.0954566280367435
H3K79me2 (promoter),27.15874836863975,0.39272514365327676,1.2419059483611747
H3K9me1 (enhancer),23.961691880128274,0.31602919750699604,0.9993720712373142
H3K79me2 (enhancer),22.07025593103259,0.2968858570539604,0.9388355133816819
H3K4me1 (promoter),18.57290167899408,0.37654933435455573,1.1907535479806852
POLR2A (promoter),18.012400048925162,0.2808347895668929,0.8880775812454733
H3K9me3 (enhancer),14.174348107441528,0.30173337155218083,0.9541647001867467
GRHL3 (enhancer),9.361460313434367,0.14514357356772215,0.4589842802102135
H4K20me1 (enhancer),8.04455568907829,0.1835385927571179,0.5803999916545759
GRHL3 (promoter),7.972833398443173,0.2063587231378271,0.6525635801596223
POLR2A (enhancer),5.318489981734562,0.05747104363774053,0.18173939740218897
H3K27me3 (promoter),4.9753673510042855,0.15689821256235448,0.4961557125062834
EZH2 (enhancer),2.299965057070844,0.0909226695644278,0.28752272676646146
H3K9me1 (promoter),1.5938875052437127,0.05336913067333395,0.16876800967089098
H3K36me3 (promoter),0.8639522979912917,0.06405156104334124,0.20254882058626927
H3K9me3 (promoter),0.6894420105988494,0.035347349941056934,0.11177813506475842
EZH2 (promoter),0.33622564181804604,0.033355811733768746,0.1054803382824792
H4K20me1 (promoter),0.00040585774965605937,0.0002548856646734923,0.0008060192432941533
