feature,mean,sem,std
DNase-seq (enhancer),100.0,2.1184291441043393e-15,6.6990611570507735e-15
H3K4me1 (enhancer),94.52568720820831,0.49424854448398486,1.5629511307924429
CAGE (enhancer),91.98645773131354,0.6417364137030164,2.029348724769622
H3K4me2 (enhancer),91.66730161562202,0.5938898212087327,1.8780445142097684
DNase-seq (promoter),85.18129073135565,0.4827915833509013,1.5267210385478753
H3K4me3 (promoter),84.3861143883145,0.6953375988012302,2.198850554964254
CAGE (promoter),81.67158402819999,0.6606735237034337,2.0892331246720928
H3K4me2 (promoter),80.96655665783075,0.5885070332603608,1.8610226441312083
H2AZ (enhancer),80.15998483023517,0.6889383473141352,2.1786143449448137
H3K9ac (promoter),79.47397512556422,0.5368161823080242,1.697561820929541
H2AZ (promoter),77.46363118113352,0.6510354081009073,2.0587547270161033
H3K27ac (enhancer),73.68194334711995,0.38228779649577926,1.2089001586135986
H3K4me1 (promoter),71.58199388453639,0.4698466083122971,1.4857854331718598
H3K27ac (promoter),71.37681859424126,0.7383529446603964,2.334877022219111
H3K9ac (enhancer),70.13545851278259,0.7743436014105958,2.448689472035055
FAIRE-seq (promoter),69.04030539619083,0.6417409563372684,2.029363089840435
H3K79me2 (promoter),68.12137300428337,0.568791710085424,1.7986773180921056
CTCF (enhancer),66.01276859886286,0.6109583229826259,1.932019856061895
FOS (enhancer),58.30321711016812,0.5590421103282871,1.767846376584529
H3K4me3 (enhancer),55.6294503275681,0.42106116581349345,1.331512318216464
CTCF (promoter),53.15891563658001,0.3363719313617388,1.0637014440529182
POLR2A (promoter),53.09210260338932,0.5343084285794003,1.6896316073363098
JUN (enhancer),49.08769941236931,0.42223605849401624,1.3352276550931768
GATA2 (enhancer),45.022524979956266,0.5518219711206258,1.7450142916648357
FAIRE-seq (enhancer),43.14124403685379,0.6086574773532664,1.9247439433286757
MAX (promoter),42.14215647455394,0.5494763349892345,1.7375967389276532
H3K79me2 (enhancer),35.275119922353404,0.3144772398878369,0.994464350328719
MYC (promoter),31.18954420575418,0.33500238611430705,1.059370561712375
H3K27me3 (enhancer),29.211672360743513,0.33956802993742874,1.0738083951785184
H3K36me3 (enhancer),28.167568361197027,0.29300061871105987,0.926549310965498
FOS (promoter),25.715619739067158,0.2332936678702076,0.7377393541646992
GATA2 (promoter),25.147740281290446,0.262369215135264,0.8296843077381569
MAX (enhancer),16.42991690782502,0.3524005026949433,1.1143882371043259
H3K9me1 (enhancer),15.219630666635533,0.21890617705147333,0.6922421133627381
POLR2A (enhancer),15.112199590380403,0.24512276592268997,0.7751462466760054
JUN (promoter),13.509235440421847,0.13870110171673283,0.43861139539956634
H3K36me3 (promoter),12.830579715435045,0.18300144107412936,0.5787013688873394
MYC (enhancer),9.738253534004746,0.09491506747728859,0.30014779749680404
H4K20me1 (promoter),8.702812419900692,0.19481850245598564,0.616070198104022
H4K20me1 (enhancer),8.222690556478593,0.11388316880322516,0.36013020057562345
EZH2 (enhancer),7.65916588893634,0.1470316881083326,0.4649550226418249
H3K9me3 (enhancer),3.7209171623951987,0.12068875659584766,0.3816513588165482
H3K27me3 (promoter),2.9099371344217295,0.05806206976075953,0.18360838610758787
H3K9me1 (promoter),2.1868308464241375,0.10110131890291026,0.3197104421802322
EZH2 (promoter),0.40137467848476377,0.018480223387911558,0.058439597574513925
H3K9me3 (promoter),0.0002304132187827768,0.00023041321878277684,0.0007286305743642645
