feature,mean,sem,std
H3K4me1 (enhancer),99.52194373467175,0.478056265328243,1.5117466481510304
H2AZ (enhancer),91.92828829581627,1.1984510951579403,3.7898351250222837
WHSC1 (enhancer),90.50725806023249,1.758318660584862,5.5602918198246964
H3K4me2 (enhancer),78.42754131240596,1.6967676228909392,5.365650348365023
H3K9me1 (enhancer),74.50912978525113,1.2197529924330133,3.857197638894448
DNase-seq (enhancer),73.53540098236881,1.4480869352391352,4.579252965288412
H3K27ac (enhancer),71.39167444672071,1.4761215495155302,4.667906199726094
DNase-seq (promoter),70.14762454836787,1.1174140459943827,3.5335734748063983
CHD7 (enhancer),69.84387155325739,1.1219903859164575,3.5480451323073123
H3K9ac (enhancer),66.90256789464908,1.0609005715226054,3.354862176985801
H2AZ (promoter),66.1274050060359,1.0729615876166139,3.3930024587388155
CAGE (promoter),65.47942718458296,1.7452135891337104,5.518849945139809
CREBBP (enhancer),65.15326332500409,1.313358558700016,4.153204429968002
H3K4me3 (promoter),64.92315491396505,1.4916922287359964,4.717145010778622
KDM1A (enhancer),64.36552263518806,0.8537176506884007,2.6996922548633617
H3K36me3 (enhancer),64.34683226324395,0.9686925329833022,3.0632747566250176
H3K4me3 (enhancer),62.099108051426484,1.0034072957107099,3.173052475275945
NCOR1 (enhancer),61.08618536653269,1.1165743487812305,3.530918119067942
WHSC1 (promoter),61.04997790491467,0.9153770297302881,2.8946763317473767
CHD4 (enhancer),60.92481466714768,0.7164264659331089,2.2655394083736526
KAT2B (enhancer),60.85418908581926,1.2672632780314483,4.007438353670599
PHF8 (promoter),59.99840897757589,0.7612457322047206,2.4072703728495086
MAX (promoter),59.52397358843611,0.6749548775108496,2.1343947307742446
H3K4me2 (promoter),58.04995579744044,0.687830750694233,2.1751118168972194
ZMIZ1 (promoter),57.40937839434665,0.7588954663466109,2.399838179630952
H3K27ac (promoter),56.434328029957804,1.422919410947214,4.499666265458325
SUMO2-HS (promoter),56.23475698077573,1.0181427705458674,3.219650138159137
H3K9ac (promoter),55.845936560959615,0.9451920887535552,2.988959826833256
HCFC1 (promoter),55.792411083071954,1.170237087864833,3.7006146000554625
H3K79me2 (enhancer),54.95618178188429,0.6888866963073718,2.1784510101200008
ZC3H11A (promoter),54.59421186638805,0.948137474454749,2.9982739542367205
H4K20me1 (enhancer),53.40910968251819,0.5942447523266213,1.8791669049547663
SUMO2-C (promoter),53.39367318274195,1.0065453266669004,3.182975800465623
H3K4me1 (promoter),53.01884749441965,0.9302142368524822,2.941595700369182
CHD7 (promoter),52.39899382869949,0.6752618680377639,2.135365520059389
ZNF384 (promoter),50.22565164930956,0.627031975721223,1.9828492090344654
EGR1 (promoter),49.89899725055766,0.5296969182655743,1.6750487312912616
H3K79me2 (promoter),49.404251868044526,0.6681006847255938,2.112719870050943
SMC3 (promoter),49.31305971484289,0.6230042779111921,1.9701125102278951
MAZ (promoter),49.25891708819562,0.662480442269046,2.094947102885872
H3K9me3 (enhancer),49.04985401394038,0.5984472155537575,1.8924562605356179
Methylation (promoter),48.68203954392091,0.5751660890202445,1.8188348741951366
ELF1 (promoter),48.49061874254532,1.064849142105563,3.3673486535298864
YY1 (promoter),47.54264299060286,0.9091701634272792,2.8750484970977195
ZNF384 (enhancer),47.072874264812064,0.7067750781544272,2.2350190404115056
H4K20me1 (promoter),46.89171070535362,0.9916814676866205,3.1359721512683905
H3K36me3 (promoter),46.671039127836835,0.8931721795883909,2.8244584301962683
POLR2A (promoter),46.64755971697254,0.6330831069319124,2.001984566080776
CUX1 (promoter),45.86470813448865,0.9903908802641956,3.1318909554939625
KDM5B (promoter),45.574705850762534,0.862187785882553,2.7264771741664355
CAGE (enhancer),44.92752706722332,0.8198579269255757,2.592618406828708
RBBP5 (promoter),44.76940266777005,0.5434364355320902,1.7184968998046626
TBP (promoter),43.86463859593515,0.7932284885996457,2.5084087289077877
E2F6 (promoter),43.730931400883605,0.719280885442197,2.274565875419991
KAT2B (promoter),43.62681292460458,0.6575833084762391,2.0794610060940233
CCNT2 (promoter),43.624785059774204,0.7604284644764754,2.4046859453701024
TAF1 (promoter),42.58605448246479,0.6583243221672213,2.081804297134895
ZBTB7A (promoter),42.35509886649665,0.6717054738480253,2.124119214162426
RAD21 (promoter),42.121394868929535,1.034198542279044,3.2704229464277246
H3K9me1 (promoter),41.75539742203895,0.9418552996490812,2.9784079731914845
CHD4 (promoter),40.840410537808154,0.8823292654248086,2.7901701249656488
SUZ12 (enhancer),40.79493092652095,0.43327041080877776,1.3701213409125743
KDM1A (promoter),40.701557631272074,0.586616127825779,1.8550430761179393
HMGN3 (promoter),39.88332625715862,0.8713375470869702,2.755411259619039
MYC (promoter),39.62484945470439,0.7666831636451089,2.4244650408221458
SAP30 (promoter),39.525462043629446,0.9075116222354526,2.8698037293383374
GABPA (promoter),38.90005218346655,0.5418676652087364,1.7135360124571857
CTCF (promoter),38.89151270141423,0.5491805131055334,1.7366612679934363
NCOR1 (promoter),37.814400613138716,0.8368344935046177,2.6463030240679735
HDAC1 (promoter),37.80376788860606,0.9388847580281704,2.969014295785078
RNF2 (enhancer),37.53838426922104,0.6242480999156363,1.9740458207657752
JUND (promoter),36.80957912220333,0.8118998736212155,2.5674528326459005
CHD1 (promoter),36.78323364283594,0.8641830377645482,2.732786714619278
UBTF (promoter),36.75712223838765,0.8004197894707816,2.5311496190001304
CHD2 (promoter),36.40834018960104,0.4663077363982833,1.4745945375759768
H3K27me3 (enhancer),35.04487100720106,0.6071024936148101,1.91982665299063
